city,name,zip,address2,hours,state,location,address,services,type,id
Henderson,Galleria at Sunset,89014,Space 2417,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,NV,"{u'lat': 36.063818, u'lon': -115.04049}",1300 West Sunset Road,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2933
Texarkana,Central Mall,75503,Ste 85,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12:30-6,TX,"{u'lat': 33.457477, u'lon': -94.087873}",2400 Richmond Rd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling', u'Samsung Experience Shop']",Mobile,2934
Muskegon,The Lakes Mall,49444,Ste 1048,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,MI,"{u'lat': 43.150131, u'lon': -86.205872}",5600 Harvey St,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2935
Erie,Millcreek Mall,16565,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,PA,"{u'lat': 42.07206, u'lon': -80.0991}",275 Millcreek Mall,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2936
Ft. Smith,Central Mall,72903,Ste 156,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12:30-6,AR,"{u'lat': 35.36377, u'lon': -94.374737}",5111 Rogers Ave,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2937
Northridge,Northridge Fashion Center,91324,Space 11,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-7,CA,"{u'lat': 34.239248, u'lon': -118.55356}",9301 Tampa Avenue,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2938
Muncie,Muncie Mall,47303,Ste K00B,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-5:30,IN,"{u'lat': 40.221703, u'lon': -85.375443}",3501 N Granville Ave,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2939
Rockville,Rockville,20852,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-8,MD,"{u'lat': 39.069294, u'lon': -77.129662}",1200 Rockville Pike,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Camera Experience Shop ', u'Car & GPS Installation Services', u'Geek Squad Solution Central', u'Samsung Experience', u'Sony Experience ', u'Magnolia Design Center ', u'Pacific Kitchen & Home', u'Hablamos Espa\xf1ol']",BigBox,293
Santa Clara,Valley Fair,95050,Suite 2543,Mon: 10-9:30; Tue: 10-9:30; Wed: 10-9:30; Thurs: 10-9:30; Fri: 10-9:30; Sat: 10-9:30; Sun: 11-7,CA,"{u'lat': 37.32336, u'lon': -121.94599}",2855 Stevens Creek Blvd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2940
Vineland,Cumberland Mall,08360,Ste F18A,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,NJ,"{u'lat': 39.431298, u'lon': -75.040394}",3849 S Delsea Dr,"[u'Best Buy Mobile Specialty Store', u'Best Buy For Business', u'Samsung Experience Shop', u'Electronics Recycling']",Mobile,2941
Miami,Southland Mall,33189,Space 1115,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,FL,"{u'lat': 25.576382, u'lon': -80.371625}",20205 S Dixie Highway,"[u'Best Buy Mobile Specialty Store', u'Best Buy For Business', u'Electronics Recycling', u'Hablamos Espa\xf1ol']",Mobile,2942
Dartmouth,Dartmouth Mall,02747,Space 1140,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,MA,"{u'lat': 41.640301, u'lon': -70.991288}",200 Dartmouth Mall,"[u'Best Buy Mobile Specialty Store', u'Best Buy For Business', u'Electronics Recycling']",Mobile,2945
Clarksville,Green Tree Mall,47129,Ste 416,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,IN,"{u'lat': 38.314503, u'lon': -85.766159}",757 Lewis & Clark Pkwy East,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2946
Gainesville,Oaks Mall,32605,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,FL,"{u'lat': 29.660106, u'lon': -82.410275}",6269 W NEWBERRY RD,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2948
Jonesboro,Mall at Turtle Creek,72401,Ste 209,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12:30-6,AR,"{u'lat': 35.823346, u'lon': -90.666908}",3000 East Highland Dr,"[u'Best Buy Mobile Specialty Store', u'Best Buy For Business', u'Electronics Recycling']",Mobile,2949
Spartanburg,Spartanburg,29301,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-8,SC,"{u'lat': 34.934986, u'lon': -81.990952}",110 E Blackstock Rd,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Samsung Experience', u'Sony Experience ', u'Car & GPS Installation Services']",BigBox,294
Augusta,Augusta Mall ,30909,Ste. 1075,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,GA,"{u'lat': 33.46587, u'lon': -82.080706}",3450 Wrightsboro Rd.,"[u'Best Buy Mobile Specialty Store', u'Samsung Experience Shop', u'Electronics Recycling']",Mobile,2951
Mobile,Bel Air Mall,36606,Ste B8A,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-5:30,AL,"{u'lat': 30.673851, u'lon': -88.124753}",3299 Bel Air Mall,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling', u'Samsung Experience Shop']",Mobile,2952
Broomfield,Flatiron Crossing Mall ,80021,Ste. 2196,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,CO,"{u'lat': 39.93317, u'lon': -105.132383}",1 W Flatiron Crossing Dr,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2953
Abilene,Mall Of Abilene ,79606,Ste 1110,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,TX,"{u'lat': 32.401052, u'lon': -99.761614}",4310 Buffalo Gap Rd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2954
Racine,Regency Mall ,53406,Spc 146,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-8; Sun: 11-6,WI,"{u'lat': 42.697577, u'lon': -87.845889}",5794 Durand Ave,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2955
Monroeville,Monroeville Mall ,15146,Ste A07,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,PA,"{u'lat': 40.434593, u'lon': -79.793928}",145 Mall Circle Dr,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2956
Niles,Eastwood Mall ,44446,Unit 420,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,OH,"{u'lat': 41.210753, u'lon': -80.750567}",5555 Youngstown Warren Rd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2957
Kokomo,Markland Mall,46902,Space H09,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,IN,"{u'lat': 40.475224, u'lon': -86.110929}",1114 S 17th St,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling', u'Samsung Experience Shop']",Mobile,2958
Columbus,Morse Rd,43219,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-8,OH,"{u'lat': 40.058647, u'lon': -82.917114}",3840 Morse Rd,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Hablamos Espa\xf1ol', u'Pacific Kitchen & Home', u'Magnolia Home Theater', u'Samsung Experience', u'LG Experience ', u'Sony Experience ', u'Car & GPS Installation Services']",BigBox,295
Riverside,North Riverside Park Mall,60546,Ste N006,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,IL,"{u'lat': 41.847938, u'lon': -87.811262}",7501 W Cermak Rd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2960
Vero Beach,Indian River Mall,32966,Ste 618,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,FL,"{u'lat': 27.641698, u'lon': -80.457605}",6200 20th St,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2961
Lakeland,Lakeland Square Mall,33809,Ste 732,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,FL,"{u'lat': 28.091024, u'lon': -81.978279}",3800 US Highway 98 N,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2962
Jensen Beach,Treasure Coast Square,34957,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,FL,"{u'lat': 27.243642, u'lon': -80.271631}",3222 NW Federal Hwy,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2964
Spokane Valley,Spokane Valley Mall,99216,Ste 2126,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,WA,"{u'lat': 47.673609, u'lon': -117.206612}",14700 E Indiana,"[u'Best Buy Mobile Specialty Store', u'Best Buy For Business', u'Electronics Recycling']",Mobile,2965
Chesterfield,Chesterfield Mall,63017,Ste FC9,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,MO,"{u'lat': 38.652475, u'lon': -90.564884}",291 Chesterfield Mall,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2966
Manhattan,Manhattan Town Center,66502,Ste 415,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,KS,"{u'lat': 39.179317, u'lon': -96.558346}",100 Manhattan Town Center,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2967
Jacksonville,Jacksonville Mall ,28546,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,NC,"{u'lat': 34.754052, u'lon': -77.430241}",322 Jacksonville Mall,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2968
Hoover,Riverchase Galleria,35244,Ste 236,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,AL,"{u'lat': 33.376609, u'lon': -86.809548}",2000 Riverchase Galleria,"[u'Best Buy Mobile Specialty Store', u'Best Buy For Business', u'Electronics Recycling', u'Samsung Experience Shop']",Mobile,2969
Bel Air,Bel Air,21014,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-8,MD,"{u'lat': 39.527973, u'lon': -76.359215}",602 Boulton Street,"[u'Windows Store', u'Magnolia Home Theater', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Hablamos Espa\xf1ol', u'Best Buy Marine Powered by Geek Squad', u'Samsung Experience', u'Sony Experience ', u'Pacific Kitchen & Home', u'Car & GPS Installation Services']",BigBox,296
East Brunswick,Brunswick Square Mall ,08816,Ste. 248A,Mon: 10-9:30; Tue: 10-9:30; Wed: 10-9:30; Thurs: 10-9:30; Fri: 10-9:30; Sat: 10-9:30; Sun: 11-6,NJ,"{u'lat': 40.423478, u'lon': -74.382659}",755 State Route 18,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling', u'Hablamos Espa\xf1ol']",Mobile,2970
Las Vegas,The Boulevard Mall ,89169,Ste 134,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-7,NV,"{u'lat': 36.125726, u'lon': -115.137237}",3562 S Maryland Pkwy,"[u'Best Buy Mobile Specialty Store', u'Best Buy For Business', u'Electronics Recycling', u'Hablamos Espa\xf1ol', u'Samsung Experience Shop']",Mobile,2971
Wichita,Towne East Square ,67207,Ste E-7,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,KS,"{u'lat': 37.682241, u'lon': -97.247118}",7700 E Kellogg Dr,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling', u'Hablamos Espa\xf1ol']",Mobile,2972
Columbia,Columbiana Centre ,29212,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,SC,"{u'lat': 34.077723, u'lon': -81.155452}",100 Columbiana Circle,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2973
Reno,Meadowood Mall,89502,Ste F107B,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-7,NV,"{u'lat': 39.472229, u'lon': -119.780892}",5000 Meadowood Mall Circle,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2974
Minnetonka,Ridgedale Mall ,55305,Ste 1065,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,MN,"{u'lat': 44.968016, u'lon': -93.437887}",12313 Wayzata Blvd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2975
Tupelo,Mall At Barnes Crossing,38804,Ste 222,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12:30-6,MS,"{u'lat': 34.316112, u'lon': -88.702029}",1001 Barnes Crossing Rd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2976
Wilmington,Independence Mall ,28403,Ste C28,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,NC,"{u'lat': 34.212796, u'lon': -77.906545}",3500 Oleander Dr,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2977
Paramus,Paramus Park ,07652,Ste 1420,Mon: 10-9:30; Tue: 10-9:30; Wed: 10-9:30; Thurs: 10-9:30; Fri: 10-9:30; Sat: 10-9:30,NJ,"{u'lat': 40.957782, u'lon': -74.069334}",700 Paramus Park,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2978
Oklahoma City,Quail Springs Mall,73134,Ste 144,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,OK,"{u'lat': 35.612494, u'lon': -97.561129}",2501 W Memorial Rd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2979
Reston,Reston,20190,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-8,VA,"{u'lat': 38.961487, u'lon': -77.356522}",1861 Fountain Dr,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Pacific Kitchen & Home', u'Samsung Experience', u'LG Experience ', u'Car & GPS Installation Services', u'Magnolia Home Theater']",BigBox,297
Edison,Menlo Park Mall ,08837,Spc FS01A,Mon: 10-9:30; Tue: 10-9:30; Wed: 10-9:30; Thurs: 10-9:30; Fri: 10-9:30; Sat: 10-9:30; Sun: 11-7,NJ,"{u'lat': 40.548087, u'lon': -74.334319}",55 Parsonage Rd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2980
Cape Girardeau,West Park Mall ,63703,Ste 137,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,MO,"{u'lat': 37.298859, u'lon': -89.570464}",3049 William St,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2982
Elmhurst,Queens Center ,11373,Ste 0024,Mon: 10-9:30; Tue: 10-9:30; Wed: 10-9:30; Thurs: 10-9:30; Fri: 10-9:30; Sat: 10-9:30; Sun: 11-8,NY,"{u'lat': 40.734584, u'lon': -73.870366}",9015 Queens Blvd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2984
Melbourne,Melbourne Square Mall,32904,Ste 827,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,FL,"{u'lat': 28.081957, u'lon': -80.650981}",1700 W New Haven Ave,"[u'Best Buy Mobile Specialty Store', u'Best Buy For Business', u'Electronics Recycling']",Mobile,2985
Valley Stream,Green Acres Mall,11581,#223B,Mon: 10-9:30; Tue: 10-9:30; Wed: 10-9:30; Thurs: 10-9:30; Fri: 10-9:30; Sat: 10-9:30; Sun: 11-7,NY,"{u'lat': 40.66312, u'lon': -73.724049}",2034 Green Acres Mall,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2986
Bowling Green,Greenwood Mall,42104,Ste 520,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12:30-6,KY,"{u'lat': 36.948331, u'lon': -86.427802}",2625 Scottsville Rd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2987
Manassas,Manassas Mall,20109,Ste G3,Mon: 10-9:30; Tue: 10-9:30; Wed: 10-9:30; Thurs: 10-9:30; Fri: 10-9:30; Sat: 10-9:30; Sun: 11-7,VA,"{u'lat': 38.773324, u'lon': -77.505326}",8300 Sudley Road,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling', u'Hablamos Espa\xf1ol']",Mobile,2988
Eatontown,Monmouth Mall,07724,Spc 2138,Mon: 10-9:30; Tue: 10-9:30; Wed: 10-9:30; Thurs: 10-9:30; Fri: 10-9:30; Sat: 10-9:30; Sun: 11-7,NJ,"{u'lat': 40.288659, u'lon': -74.051408}",180 Route 35,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2989
Colorado Springs,Academy Blvd,80920,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 10-8,CO,"{u'lat': 38.944344, u'lon': -104.79803}",7675 N Academy Blvd,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Pacific Kitchen & Home', u'Samsung Experience', u'Camera Experience Shop ', u'LG Experience ', u'Sony Experience ', u'Magnolia Design Center ', u'Hablamos Espa\xf1ol', u'Car & GPS Installation Services']",BigBox,298
Midlothian,Chesterfield Towne Center,23113,Ste 400,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,VA,"{u'lat': 37.517322, u'lon': -77.696511}",11500 Midlothian Turnpike,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling', u'Hablamos Espa\xf1ol']",Mobile,2990
Tacoma,Tacoma Mall,98409,Ste 616,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-7,WA,"{u'lat': 47.216578, u'lon': -122.467565}",4502 S Steele St.,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2991
Kennewick,Columbia Center,99336,Ste 376,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-7,WA,"{u'lat': 46.226266, u'lon': -119.226291}",1321 N Columbia Center Blvd,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2992
Waldorf,St Charles Towne Center,20603,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-6,MD,"{u'lat': 38.617447, u'lon': -76.925585}",11110 Mall Circle,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling']",Mobile,2993
Austin,Barton Creek Square,78746,Ste P3,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-6,TX,"{u'lat': 30.256297, u'lon': -97.808652}",2901 S Capital of Texas Hwy,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling', u'Hablamos Espa\xf1ol', u'Samsung Experience Shop']",Mobile,2994
San Antonio,City Base West,78223,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 12-7,TX,"{u'lat': 29.351798, u'lon': -98.446466}",2747 SE Military Dr,"[u'Best Buy Mobile Specialty Store', u'Electronics Recycling', u'Hablamos Espa\xf1ol']",Mobile,2995
Miami Beach,15th and Alton,33139,,Mon: 11-8; Tue: 11-8; Wed: 11-8; Thurs: 11-8; Fri: 11-8; Sat: 11-8; Sun: 11-6,FL,"{u'lat': 25.787953, u'lon': -80.140796}",1517 Alton Road,"[u'Best Buy Mobile Specialty Store', u'Best Buy For Business', u'Electronics Recycling', u'Hablamos Espa\xf1ol']",Mobile,2998
Raleigh,Crabtree,27612,Ste 3006,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-8,NC,"{u'lat': 35.837574, u'lon': -78.67569}",4325 Glenwood Ave,"[u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Hablamos Espa\xf1ol', u'Windows Store', u'Samsung Experience', u'Sony Experience ', u'Magnolia Home Theater', u'Car & GPS Installation Services']",BigBox,299
Racine,Racine,53406,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 10-8,WI,"{u'lat': 42.701656, u'lon': -87.854462}",2710 S Green Bay Rd,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Samsung Experience Shop', u'Car & GPS Installation Services']",BigBox,29
Orange,Orange,06477,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 10-8,CT,"{u'lat': 41.279716, u'lon': -72.990379}",53 Boston Post Rd,"[u'Geek Squad Services', u'Apple Shop', u'Hablamos Espa\xf1ol', u'Best Buy Mobile', u'Best Buy For Business', u'Electronics Recycling', u'Windows Store', u'Samsung Experience', u'Car & GPS Installation Services']",BigBox,300
Downers Grove,Butterfield Road,60515,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 10-8,IL,"{u'lat': 41.835686, u'lon': -88.017883}",1432 Butterfield Rd,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Camera Experience Shop ', u'Pacific Kitchen & Home', u'Samsung Experience', u'LG Experience ', u'Sony Experience ', u'Magnolia Design Center ', u'Car & GPS Installation Services']",BigBox,301
Skokie,Skokie,60077,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 10-8,IL,"{u'lat': 42.011208, u'lon': -87.763657}",5425 Touhy Ave.,"[u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Windows Store', u'Electronics Recycling', u'Samsung Experience', u'Sony Experience ', u'Car & GPS Installation Services', u'Hablamos Espa\xf1ol']",BigBox,302
Arlington Heights,Arlington Heights,60004,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 10-8,IL,"{u'lat': 42.108238, u'lon': -87.975845}",615 E Palatine Rd,"[u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Electronics Recycling', u'Hablamos Espa\xf1ol', u'Car & GPS Installation Services', u'Samsung Experience Shop', u'Windows Store']",BigBox,303
Bloomingdale,Bloomingdale,60108,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 10-8,IL,"{u'lat': 41.93795, u'lon': -88.110245}",350 W Army Trail Rd,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Pacific Kitchen & Home', u'Electronics Recycling', u'Samsung Experience', u'Sony Experience ', u'Car & GPS Installation Services', u'Hablamos Espa\xf1ol', u'Magnolia Home Theater']",BigBox,304
Schaumburg,Schaumburg,60173,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 10-8,IL,"{u'lat': 42.051189, u'lon': -88.05732}",900 E Golf Rd,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Camera Experience Shop ', u'Samsung Experience', u'Sony Experience ', u'Pacific Kitchen & Home', u'Hablamos Espa\xf1ol', u'Magnolia Design Center ', u'Car & GPS Installation Services']",BigBox,305
Crestwood,Crestwood,60445,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 10-8,IL,"{u'lat': 41.65369, u'lon': -87.7367}",4925 Cal Sag Rd,"[u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Best Buy Marine Powered by Geek Squad', u'Samsung Experience', u'Windows Store', u'Car & GPS Installation Services', u'Hablamos Espa\xf1ol']",BigBox,306
