path,subCategories,id,name
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0201000', u'name': u'iPod and MP3 Players'}, {u'id': u'abcat0201009', u'name': u'iPods'}]","[{u'id': u'pcmcat374100050000', u'name': u'iPod nano'}, {u'id': u'pcmcat374100050001', u'name': u'iPod touch'}, {u'id': u'pcmcat374100050002', u'name': u'iPod shuffle'}]",abcat0201009,iPods
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0201000', u'name': u'iPod and MP3 Players'}, {u'id': u'abcat0201010', u'name': u'MP3 Players'}]",[],abcat0201010,MP3 Players
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0201000', u'name': u'iPod and MP3 Players'}, {u'id': u'abcat0201011', u'name': u'All iPod & MP3 Players'}]",[],abcat0201011,All iPod & MP3 Players
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'pcmcat309300050003', u'name': u'CD Players & Turntables'}, {u'id': u'abcat0202001', u'name': u'CD Players & Recorders'}]",[],abcat0202001,CD Players & Recorders
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0202002', u'name': u'Stereo Shelf Systems'}]",[],abcat0202002,Stereo Shelf Systems
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'pcmcat309300050002', u'name': u'Receivers & Amplifiers'}, {u'id': u'abcat0202003', u'name': u'Receivers'}]","[{u'id': u'pcmcat138100050024', u'name': u'TV & Home Theater Services'}]",abcat0202003,Receivers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'pcmcat309300050002', u'name': u'Receivers & Amplifiers'}, {u'id': u'abcat0202004', u'name': u'Amplifiers'}]",[],abcat0202004,Amplifiers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'pcmcat309300050003', u'name': u'CD Players & Turntables'}, {u'id': u'abcat0202007', u'name': u'Turntables & Accessories'}]",[],abcat0202007,Turntables & Accessories
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0203000', u'name': u'Home Theater Systems'}]","[{u'id': u'pcmcat167300050040', u'name': u'All Home Theater Systems'}, {u'id': u'pcmcat186600050005', u'name': u'Home Theater in a Box'}, {u'id': u'pcmcat231700050018', u'name': u'Smart  Home Theater Systems'}, {u'id': u'abcat0205004', u'name': u'Speaker Systems'}, {u'id': u'abcat0205007', u'name': u'Sound Bars'}, {u'id': u'pcmcat309300050002', u'name': u'Receivers & Amplifiers'}, {u'id': u'pcmcat138100050024', u'name': u'TV & Home Theater Services'}, {u'id': u'abcat0107003', u'name': u'Home Theater Accessories'}, {u'id': u'pcmcat210300050000', u'name': u'3D Home Theater Systems'}]",abcat0203000,Home Theater Systems
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0204000', u'name': u'Headphones'}]","[{u'id': u'abcat0204001', u'name': u'Home & DJ Headphone'}, {u'id': u'abcat0204002', u'name': u'Noise-Cancelling Headphones'}, {u'id': u'abcat0204003', u'name': u'Sport Headphones'}, {u'id': u'abcat0204004', u'name': u'Wireless Headphones'}, {u'id': u'abcat0204005', u'name': u'Wireless Bluetooth Headphones'}, {u'id': u'pcmcat144700050004', u'name': u'All Headphones'}, {u'id': u'pcmcat143000050007', u'name': u'Earbud & In-Ear Headphones'}, {u'id': u'pcmcat230800050019', u'name': u'Gaming Headsets'}, {u'id': u'pcmcat168000050041', u'name': u""Kids' Headphones""}, {u'id': u'pcmcat143000050011', u'name': u'Over-Ear & On-Ear Headphones'}, {u'id': u'pcmcat306200050003', u'name': u'Sports Headphones'}, {u'id': u'pcmcat219300050003', u'name': u'Studio Headphones'}, {u'id': u'pcmcat331200050015', u'name': u'Wireless Headphones'}, {u'id': u'pcmcat313100050031', u'name': u'Headphone Accessories'}, {u'id': u'pcmcat143000050009', u'name': u'Clip-On Headphones'}, {u'id': u'pcmcat143000050010', u'name': u'Behind-the-Neck Headphones'}, {u'id': u'pcmcat236900050011', u'name': u'Canon CMOS HD Camcorder'}]",abcat0204000,Headphones
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0205000', u'name': u'Speakers'}]","[{u'id': u'abcat0205001', u'name': u'Bookshelf Speakers'}, {u'id': u'abcat0205002', u'name': u'Center-Channel Speakers'}, {u'id': u'abcat0205003', u'name': u'Floor Speakers'}, {u'id': u'abcat0205008', u'name': u'Subwoofer Speakers'}, {u'id': u'pcmcat210900050000', u'name': u'In-Wall & In-Ceiling Speakers'}, {u'id': u'abcat0205004', u'name': u'Speaker Systems'}, {u'id': u'abcat0205006', u'name': u'Outdoor Speakers'}, {u'id': u'pcmcat310200050004', u'name': u'Bluetooth & Wireless Speakers'}, {u'id': u'abcat0205007', u'name': u'Sound Bars'}, {u'id': u'abcat0107003', u'name': u'Home Theater Accessories'}, {u'id': u'pcmcat254300050029', u'name': u'Speaker Bundles'}, {u'id': u'abcat0515039', u'name': u'Computer Speakers'}, {u'id': u'abcat0208015', u'name': u'Speaker Accessories'}, {u'id': u'pcmcat138100050024', u'name': u'TV & Home Theater Services'}, {u'id': u'abcat0205009', u'name': u'Bluetooth & Wireless Speakers'}]",abcat0205000,Speakers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0205000', u'name': u'Speakers'}, {u'id': u'abcat0205001', u'name': u'Bookshelf Speakers'}]",[],abcat0205001,Bookshelf Speakers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0205000', u'name': u'Speakers'}, {u'id': u'abcat0205002', u'name': u'Center-Channel Speakers'}]",[],abcat0205002,Center-Channel Speakers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0205000', u'name': u'Speakers'}, {u'id': u'abcat0205003', u'name': u'Floor Speakers'}]",[],abcat0205003,Floor Speakers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0205000', u'name': u'Speakers'}, {u'id': u'abcat0205004', u'name': u'Speaker Systems'}]",[],abcat0205004,Speaker Systems
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0205000', u'name': u'Speakers'}, {u'id': u'pcmcat210900050000', u'name': u'In-Wall & In-Ceiling Speakers'}, {u'id': u'abcat0205005', u'name': u'In-Wall Speakers'}]","[{u'id': u'pcmcat138100050024', u'name': u'TV & Home Theater Services'}]",abcat0205005,In-Wall Speakers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0205000', u'name': u'Speakers'}, {u'id': u'abcat0205006', u'name': u'Outdoor Speakers'}]",[],abcat0205006,Outdoor Speakers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0203000', u'name': u'Home Theater Systems'}, {u'id': u'abcat0205007', u'name': u'Sound Bars'}]",[],abcat0205007,Sound Bars
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0205000', u'name': u'Speakers'}, {u'id': u'abcat0205008', u'name': u'Subwoofer Speakers'}]",[],abcat0205008,Subwoofer Speakers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat344200050005', u'name': u'Docks, Radios & Boomboxes'}, {u'id': u'abcat0206001', u'name': u'Boomboxes'}]",[],abcat0206001,Boomboxes
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat344200050005', u'name': u'Docks, Radios & Boomboxes'}, {u'id': u'abcat0206002', u'name': u'CD & Cassette Players'}]",[],abcat0206002,CD & Cassette Players
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat344200050005', u'name': u'Docks, Radios & Boomboxes'}, {u'id': u'pcmcat310200050005', u'name': u'Radios'}, {u'id': u'abcat0206003', u'name': u'Alarm Clock Radios'}]","[{u'id': u'abcat0206004', u'name': u'Alarm Clock Radios'}, {u'id': u'abcat0206007', u'name': u'Retro Radios'}, {u'id': u'abcat0206008', u'name': u'World Band Radios'}]",abcat0206003,Alarm Clock Radios
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat254000050002', u'name': u'Connected Home'}, {u'id': u'pcmcat308400050004', u'name': u'Emergency Preparedness'}, {u'id': u'abcat0206005', u'name': u'Emergency Radios'}]",[],abcat0206005,Emergency Radios
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat344200050005', u'name': u'Docks, Radios & Boomboxes'}, {u'id': u'pcmcat310200050005', u'name': u'Radios'}, {u'id': u'abcat0206006', u'name': u'Portable Radios'}]",[],abcat0206006,Portable Radios
"[{u'id': u'abcat0207000', u'name': u'Musical Instruments'}]","[{u'id': u'pcmcat325900050006', u'name': u'Band & Orchestra'}, {u'id': u'pcmcat151600050002', u'name': u'Guitars'}, {u'id': u'pcmcat205700050020', u'name': u'Folk Instruments'}, {u'id': u'pcmcat151600050019', u'name': u'Amps & Effects'}, {u'id': u'pcmcat151600050037', u'name': u'Keyboards'}, {u'id': u'pcmcat152100050010', u'name': u'Drums & Percussion'}, {u'id': u'pcmcat152100050020', u'name': u'Recording Equipment'}, {u'id': u'pcmcat152100050027', u'name': u'DJ & Lighting Equipment'}, {u'id': u'pcmcat152100050035', u'name': u'Microphones & Live Sound'}, {u'id': u'pcmcat152200050014', u'name': u'Sheet Music & DVDs'}, {u'id': u'abcat0207005', u'name': u'Karaoke'}, {u'id': u'abcat0208024', u'name': u'Musical Instrument Accessories'}, {u'id': u'pcmcat222000050000', u'name': u'Music Lessons'}, {u'id': u'pcmcat254600050006', u'name': u'Instrument Instruction Software'}]",abcat0207000,Musical Instruments
"[{u'id': u'abcat0207000', u'name': u'Musical Instruments'}, {u'id': u'abcat0207005', u'name': u'Karaoke'}]","[{u'id': u'pcmcat251600050000', u'name': u'Karaoke Machines'}, {u'id': u'pcmcat251600050001', u'name': u'Karaoke Accessories'}, {u'id': u'pcmcat251600050002', u'name': u'Karaoke CDs'}]",abcat0207005,Karaoke
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0208000', u'name': u'Home Audio Accessories'}]","[{u'id': u'abcat0208015', u'name': u'Speaker Accessories'}, {u'id': u'abcat0107045', u'name': u'A/V Surge Protectors & Power'}, {u'id': u'pcmcat253300050003', u'name': u'Audio Stands & Storage'}, {u'id': u'abcat0107039', u'name': u'Remote Controls'}, {u'id': u'abcat0107035', u'name': u'CD & DVD Cleaners & Repairers'}, {u'id': u'abcat0107015', u'name': u'A/V Cables & Connectors'}, {u'id': u'abcat0106008', u'name': u'A/V Component Racks'}, {u'id': u'pcmcat332100050015', u'name': u'A/V Component Shelving'}, {u'id': u'abcat0515001', u'name': u'Blank Discs & Labels'}, {u'id': u'abcat0106010', u'name': u'CD & DVD Media Storage'}]",abcat0208000,Home Audio Accessories
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat248700050021', u'name': u'Housewares'}, {u'id': u'pcmcat303600050001', u'name': u'Household Batteries'}, {u'id': u'abcat0208002', u'name': u'Alkaline Batteries'}]",[],abcat0208002,Alkaline Batteries
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat248700050021', u'name': u'Housewares'}, {u'id': u'pcmcat303600050001', u'name': u'Household Batteries'}, {u'id': u'abcat0208003', u'name': u'Lithium Batteries'}]",[],abcat0208003,Lithium Batteries
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat248700050021', u'name': u'Housewares'}, {u'id': u'pcmcat303600050001', u'name': u'Household Batteries'}, {u'id': u'abcat0208005', u'name': u'Rechargeable Batteries'}]",[],abcat0208005,Rechargeable Batteries
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat248700050021', u'name': u'Housewares'}, {u'id': u'pcmcat303600050001', u'name': u'Household Batteries'}, {u'id': u'abcat0208006', u'name': u'Specialty Batteries'}]",[],abcat0208006,Specialty Batteries
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0208007', u'name': u'iPod & MP3 Player Accessories'}]","[{u'id': u'abcat0208009', u'name': u'Cables & Chargers'}, {u'id': u'abcat0208008', u'name': u'Cases & Armbands'}, {u'id': u'abcat0208031', u'name': u'FM Transmitters'}, {u'id': u'abcat0204000', u'name': u'Headphones'}, {u'id': u'pcmcat256800050004', u'name': u'Mounting Kits'}, {u'id': u'abcat0208030', u'name': u'MP3 Player Batteries'}, {u'id': u'pcmcat256800050003', u'name': u'MP3 Player Screen Protectors'}, {u'id': u'pcmcat310200050004', u'name': u'Bluetooth & Wireless Speakers'}, {u'id': u'abcat0307011', u'name': u'Smartphone & iPod Car Connectors'}, {u'id': u'pcmcat253000050001', u'name': u'iPod Appcessories\xbf Products'}, {u'id': u'abcat0208029', u'name': u'More Accessories'}, {u'id': u'abcat0208010', u'name': u'iPod Accessory Collections'}, {u'id': u'pcmcat143700050045', u'name': u'Clock Radios'}, {u'id': u'abcat0208011', u'name': u'iPod & MP3 Player Speakers'}]",abcat0208007,iPod & MP3 Player Accessories
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0208007', u'name': u'iPod & MP3 Player Accessories'}, {u'id': u'abcat0208008', u'name': u'Cases & Armbands'}]","[{u'id': u'pcmcat144000050001', u'name': u'All Cases & Armbands'}, {u'id': u'pcmcat142900050010', u'name': u'Armbands'}, {u'id': u'pcmcat256800050002', u'name': u'Flipcases & Clips'}, {u'id': u'pcmcat222000050015', u'name': u'Hard Cases'}, {u'id': u'pcmcat222000050016', u'name': u'Soft Cases'}, {u'id': u'pcmcat272900050010', u'name': u'Watchbands'}, {u'id': u'pcmcat142900050011', u'name': u'Clips'}, {u'id': u'pcmcat142900050009', u'name': u'Cases'}, {u'id': u'pcmcat256800050001', u'name': u'Skins'}]",abcat0208008,Cases & Armbands
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0208007', u'name': u'iPod & MP3 Player Accessories'}, {u'id': u'abcat0208009', u'name': u'Cables & Chargers'}]","[{u'id': u'pcmcat143700050032', u'name': u'MP3 Player Cables'}, {u'id': u'pcmcat207900050012', u'name': u'MP3 Player Car Chargers'}, {u'id': u'pcmcat207900050014', u'name': u'MP3 Player Charging Kits'}, {u'id': u'pcmcat207900050011', u'name': u'MP3 Player Wall Chargers'}]",abcat0208009,Cables & Chargers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0208000', u'name': u'Home Audio Accessories'}, {u'id': u'abcat0208015', u'name': u'Speaker Accessories'}]","[{u'id': u'abcat0107031', u'name': u'Speaker Cables & Wire'}, {u'id': u'abcat0107032', u'name': u'Speaker Selector Switches'}, {u'id': u'abcat0106007', u'name': u'Speaker Wall Mounts'}, {u'id': u'abcat0106002', u'name': u'Speaker Stands'}, {u'id': u'abcat0208016', u'name': u'In-Wall Speaker Accessories'}, {u'id': u'abcat0107033', u'name': u'Subwoofer Cables'}, {u'id': u'pcmcat332100050010', u'name': u'Speaker Stands & Mounts'}]",abcat0208015,Speaker Accessories
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0208000', u'name': u'Home Audio Accessories'}, {u'id': u'abcat0208015', u'name': u'Speaker Accessories'}, {u'id': u'abcat0208016', u'name': u'In-Wall Speaker Accessories'}]",[],abcat0208016,In-Wall Speaker Accessories
"[{u'id': u'abcat0207000', u'name': u'Musical Instruments'}, {u'id': u'abcat0208024', u'name': u'Musical Instrument Accessories'}]","[{u'id': u'pcmcat157700050042', u'name': u'Musical Instrument Cables'}, {u'id': u'pcmcat151600050008', u'name': u'Guitar Accessories'}, {u'id': u'pcmcat151600050042', u'name': u'Keyboard Accessories'}, {u'id': u'pcmcat152100050018', u'name': u'Drum & Percussion Accessories'}, {u'id': u'pcmcat152100050033', u'name': u'DJ Equipment Accessories'}, {u'id': u'pcmcat152200050013', u'name': u'Live Sound Accessories'}, {u'id': u'pcmcat224100050022', u'name': u'Microphone Accessories'}, {u'id': u'pcmcat157700050041', u'name': u'Other Musical Instrument Accessories'}, {u'id': u'pcmcat144500050022', u'name': u'Music Apparel'}, {u'id': u'pcmcat194800050017', u'name': u'Posters'}, {u'id': u'pcmcat194800050018', u'name': u'Harmonicas'}]",abcat0208024,Musical Instrument Accessories
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'abcat0208007', u'name': u'iPod & MP3 Player Accessories'}, {u'id': u'abcat0208031', u'name': u'FM Transmitters'}]",[],abcat0208031,FM Transmitters
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}]","[{u'id': u'abcat0301000', u'name': u'GPS Navigation & Accessories'}, {u'id': u'abcat0302000', u'name': u'Car Audio'}, {u'id': u'pcmcat748301308133', u'name': u'Car Lights & Lighting Accessories'}, {u'id': u'pcmcat330300050001', u'name': u'Car Safety & Convenience'}, {u'id': u'abcat0304000', u'name': u'Car Security & Remote Starters'}, {u'id': u'abcat0303000', u'name': u'Car Video'}, {u'id': u'abcat0302019', u'name': u'Satellite Radios'}, {u'id': u'abcat0307011', u'name': u'Smartphone & iPod Car Connectors'}, {u'id': u'pcmcat165900050023', u'name': u'Car Installation Parts & Accessories'}, {u'id': u'pcmcat156300050006', u'name': u'Marine & Powersports'}, {u'id': u'pcmcat59600050005', u'name': u'Car Electronics Professional Installation'}, {u'id': u'abcat0307000', u'name': u'Car & GPS Accessories'}, {u'id': u'abcat0306000', u'name': u'Remote Starters'}, {u'id': u'pcmcat163500050008', u'name': u'Digital Radio'}, {u'id': u'abcat0302038', u'name': u'Marine Audio'}, {u'id': u'pcmcat177200050009', u'name': u'Electric Bikes & Scooters'}]",abcat0300000,Car Electronics & GPS
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'abcat0301000', u'name': u'GPS Navigation & Accessories'}]","[{u'id': u'abcat0301014', u'name': u'Portable GPS'}, {u'id': u'abcat0301002', u'name': u'In-Dash with GPS'}, {u'id': u'pcmcat237000050015', u'name': u'Handheld GPS'}, {u'id': u'pcmcat156500050038', u'name': u'Marine GPS & Navigation'}, {u'id': u'pcmcat153700050021', u'name': u'GPS Maps'}, {u'id': u'abcat0307001', u'name': u'GPS Accessories'}, {u'id': u'pcmcat59600050005', u'name': u'Car Electronics Professional Installation'}, {u'id': u'abcat0301004', u'name': u'Car GPS'}, {u'id': u'abcat0301003', u'name': u'Portable'}, {u'id': u'pcmcat237000050019', u'name': u'GPS Package Deals'}, {u'id': u'pcmcat191100050000', u'name': u'Outdoor GPS'}]",abcat0301000,GPS Navigation & Accessories
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'abcat0301000', u'name': u'GPS Navigation & Accessories'}, {u'id': u'pcmcat191100050000', u'name': u'Outdoor GPS'}, {u'id': u'abcat0301001', u'name': u'Handheld GPS'}]",[],abcat0301001,Handheld GPS
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'abcat0302000', u'name': u'Car Audio'}, {u'id': u'abcat0302012', u'name': u'Car Stereo Receivers'}, {u'id': u'abcat0301002', u'name': u'In-Dash with GPS'}]",[],abcat0301002,In-Dash with GPS
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'pcmcat156300050006', u'name': u'Marine & Powersports'}, {u'id': u'pcmcat156500050038', u'name': u'Marine GPS & Navigation'}, {u'id': u'abcat0301005', u'name': u'Marine GPS & Fishfinders'}]",[],abcat0301005,Marine GPS & Fishfinders
"[{u'id': u'pcmcat242800050021', u'name': u'Health, Fitness & Beauty'}, {u'id': u'abcat0301006', u'name': u'Fitness & GPS Watches'}]",[],abcat0301006,Fitness & GPS Watches
"[{u'id': u'abcat0300000', u'name': u'Car Electronics & GPS'}, {u'id': u'abcat0301000', u'name': u'GPS Navigation & Accessories'}, {u'id': u'abcat0301014', u'name': u'Portable GPS'}]",[],abcat0301014,Portable GPS
